,Zone,Period,Pickup occurences,Delivery occurences,Pickup distribution,Delivery distribution
1169,49,17,"{""0"": 279, ""1"": 73, ""2"": 9, ""3"": 2, ""4"": 2}","{""0"": 282, ""1"": 74, ""2"": 6, ""3"": 1, ""4"": 2}","[0.764, 0.2, 0.025, 0.005, 0.005]","[0.773, 0.203, 0.016, 0.003, 0.005]"
1170,49,18,"{""0"": 294, ""1"": 65, ""2"": 3, ""3"": 3}","{""0"": 276, ""1"": 70, ""2"": 16, ""3"": 3}","[0.805, 0.178, 0.008, 0.008]","[0.756, 0.192, 0.044, 0.008]"
1171,49,19,"{""0"": 303, ""1"": 58, ""2"": 3, ""3"": 1}","{""0"": 274, ""1"": 76, ""2"": 14, ""3"": 1}","[0.83, 0.159, 0.008, 0.003]","[0.751, 0.208, 0.038, 0.003]"
1172,49,20,"{""0"": 307, ""1"": 54, ""2"": 4}","{""0"": 297, ""1"": 58, ""2"": 9, ""3"": 1}","[0.841, 0.148, 0.011]","[0.814, 0.159, 0.025, 0.003]"
1173,49,21,"{""0"": 317, ""1"": 47, ""2"": 1}","{""0"": 314, ""1"": 48, ""2"": 3}","[0.868, 0.129, 0.003]","[0.86, 0.132, 0.008]"
1174,49,22,"{""0"": 335, ""1"": 30}","{""0"": 325, ""1"": 39, ""2"": 1}","[0.918, 0.082]","[0.89, 0.107, 0.003]"
1175,49,23,"{""0"": 355, ""1"": 10}","{""0"": 346, ""1"": 18, ""2"": 1}","[0.973, 0.027]","[0.948, 0.049, 0.003]"
1176,50,0,"{""0"": 356, ""1"": 8, ""2"": 1}","{""0"": 356, ""1"": 9}","[0.975, 0.022, 0.003]","[0.975, 0.025]"
1177,50,1,"{""0"": 361, ""1"": 4}","{""0"": 359, ""1"": 6}","[0.989, 0.011]","[0.984, 0.016]"
1178,50,2,"{""0"": 361, ""1"": 4}","{""0"": 360, ""1"": 5}","[0.989, 0.011]","[0.986, 0.014]"
1179,50,3,"{""0"": 361, ""1"": 4}","{""0"": 360, ""1"": 5}","[0.989, 0.011]","[0.986, 0.014]"
1180,50,4,"{""0"": 364, ""1"": 1}","{""0"": 362, ""1"": 3}","[0.997, 0.003]","[0.992, 0.008]"
1181,50,5,"{""0"": 365}","{""0"": 363, ""1"": 2}",[1.0],"[0.995, 0.005]"
1182,50,6,"{""0"": 361, ""1"": 3, ""2"": 1}","{""0"": 356, ""1"": 9}","[0.989, 0.008, 0.003]","[0.975, 0.025]"
1183,50,7,"{""0"": 345, ""1"": 18, ""2"": 2}","{""0"": 354, ""1"": 10, ""4"": 1, ""2"": 0, ""3"": 0}","[0.945, 0.049, 0.005]","[0.97, 0.027, 0.0, 0.0, 0.003]"
1184,50,8,"{""0"": 342, ""1"": 21, ""2"": 1, ""3"": 1}","{""0"": 357, ""1"": 7, ""4"": 1, ""2"": 0, ""3"": 0}","[0.937, 0.058, 0.003, 0.003]","[0.978, 0.019, 0.0, 0.0, 0.003]"
1185,50,9,"{""0"": 349, ""1"": 16}","{""0"": 352, ""1"": 13}","[0.956, 0.044]","[0.964, 0.036]"
1186,50,10,"{""0"": 342, ""1"": 23}","{""0"": 348, ""1"": 16, ""2"": 1}","[0.937, 0.063]","[0.953, 0.044, 0.003]"
1187,50,11,"{""0"": 338, ""1"": 26, ""2"": 1}","{""0"": 347, ""1"": 18}","[0.926, 0.071, 0.003]","[0.951, 0.049]"
1188,50,12,"{""0"": 345, ""1"": 20}","{""0"": 350, ""1"": 15}","[0.945, 0.055]","[0.959, 0.041]"
1189,50,13,"{""0"": 352, ""1"": 13}","{""0"": 345, ""1"": 20}","[0.964, 0.036]","[0.945, 0.055]"
1190,50,14,"{""0"": 345, ""1"": 19, ""2"": 1}","{""0"": 332, ""1"": 30, ""2"": 3}","[0.945, 0.052, 0.003]","[0.91, 0.082, 0.008]"
1191,50,15,"{""0"": 329, ""1"": 33, ""2"": 3}","{""0"": 322, ""1"": 41, ""2"": 2}","[0.901, 0.09, 0.008]","[0.882, 0.112, 0.005]"
1192,50,16,"{""0"": 322, ""1"": 38, ""2"": 4, ""3"": 1}","{""0"": 322, ""1"": 39, ""2"": 3, ""4"": 1, ""3"": 0}","[0.882, 0.104, 0.011, 0.003]","[0.882, 0.107, 0.008, 0.0, 0.003]"
1193,50,17,"{""0"": 317, ""1"": 41, ""2"": 6, ""3"": 1}","{""0"": 315, ""1"": 42, ""2"": 8}","[0.868, 0.112, 0.016, 0.003]","[0.863, 0.115, 0.022]"
1194,50,18,"{""0"": 324, ""1"": 36, ""2"": 5}","{""0"": 320, ""1"": 36, ""2"": 9}","[0.888, 0.099, 0.014]","[0.877, 0.099, 0.025]"
1195,50,19,"{""0"": 331, ""1"": 33, ""2"": 1}","{""0"": 329, ""1"": 33, ""2"": 3}","[0.907, 0.09, 0.003]","[0.901, 0.09, 0.008]"
1196,50,20,"{""0"": 337, ""1"": 28}","{""0"": 337, ""1"": 27, ""2"": 1}","[0.923, 0.077]","[0.923, 0.074, 0.003]"
1197,50,21,"{""0"": 348, ""1"": 17}","{""0"": 346, ""1"": 18, ""2"": 1}","[0.953, 0.047]","[0.948, 0.049, 0.003]"
1198,50,22,"{""0"": 350, ""1"": 15}","{""0"": 349, ""1"": 16}","[0.959, 0.041]","[0.956, 0.044]"
1199,50,23,"{""0"": 358, ""1"": 7}","{""0"": 356, ""1"": 9}","[0.981, 0.019]","[0.975, 0.025]"
1200,51,0,"{""0"": 331, ""1"": 29, ""2"": 5}","{""0"": 311, ""1"": 47, ""2"": 7}","[0.907, 0.079, 0.014]","[0.852, 0.129, 0.019]"
1201,51,1,"{""0"": 343, ""1"": 18, ""2"": 3, ""3"": 1}","{""0"": 332, ""1"": 29, ""2"": 3, ""4"": 1, ""3"": 0}","[0.94, 0.049, 0.008, 0.003]","[0.91, 0.079, 0.008, 0.0, 0.003]"
1202,51,2,"{""0"": 344, ""1"": 19, ""2"": 2}","{""0"": 345, ""1"": 18, ""2"": 1, ""3"": 1}","[0.942, 0.052, 0.005]","[0.945, 0.049, 0.003, 0.003]"
1203,51,3,"{""0"": 350, ""1"": 14, ""2"": 1}","{""0"": 351, ""1"": 14}","[0.959, 0.038, 0.003]","[0.962, 0.038]"
1204,51,4,"{""0"": 345, ""1"": 20}","{""0"": 351, ""1"": 13, ""2"": 1}","[0.945, 0.055]","[0.962, 0.036, 0.003]"
1205,51,5,"{""0"": 325, ""1"": 38, ""2"": 2}","{""0"": 346, ""1"": 19}","[0.89, 0.104, 0.005]","[0.948, 0.052]"
1206,51,6,"{""0"": 276, ""1"": 77, ""2"": 10, ""3"": 2}","{""0"": 319, ""1"": 42, ""2"": 4}","[0.756, 0.211, 0.027, 0.005]","[0.874, 0.115, 0.011]"
1207,51,7,"{""0"": 234, ""1"": 102, ""2"": 25, ""3"": 4}","{""0"": 309, ""1"": 52, ""2"": 3, ""3"": 1}","[0.641, 0.279, 0.068, 0.011]","[0.847, 0.142, 0.008, 0.003]"
1208,51,8,"{""0"": 250, ""1"": 92, ""2"": 20, ""3"": 3}","{""0"": 303, ""1"": 58, ""2"": 3, ""3"": 1}","[0.685, 0.252, 0.055, 0.008]","[0.83, 0.159, 0.008, 0.003]"
1209,51,9,"{""0"": 280, ""1"": 72, ""2"": 13}","{""0"": 291, ""1"": 62, ""2"": 9, ""3"": 3}","[0.767, 0.197, 0.036]","[0.797, 0.17, 0.025, 0.008]"
1210,51,10,"{""0"": 280, ""1"": 72, ""2"": 12, ""4"": 1, ""3"": 0}","{""0"": 289, ""1"": 59, ""2"": 13, ""3"": 4}","[0.767, 0.197, 0.033, 0.0, 0.003]","[0.792, 0.162, 0.036, 0.011]"
1211,51,11,"{""0"": 274, ""1"": 68, ""2"": 20, ""3"": 2, ""4"": 1}","{""0"": 276, ""1"": 68, ""2"": 15, ""3"": 6}","[0.751, 0.186, 0.055, 0.005, 0.003]","[0.756, 0.186, 0.041, 0.016]"
1212,51,12,"{""0"": 261, ""1"": 77, ""2"": 22, ""3"": 5}","{""0"": 259, ""1"": 82, ""2"": 19, ""3"": 4, ""5"": 1, ""4"": 0}","[0.715, 0.211, 0.06, 0.014]","[0.71, 0.225, 0.052, 0.011, 0.0, 0.003]"
1213,51,13,"{""0"": 251, ""1"": 87, ""2"": 22, ""3"": 4, ""5"": 1, ""4"": 0}","{""0"": 243, ""1"": 87, ""2"": 29, ""3"": 6}","[0.688, 0.238, 0.06, 0.011, 0.0, 0.003]","[0.666, 0.238, 0.079, 0.016]"
1214,51,14,"{""0"": 253, ""1"": 70, ""2"": 36, ""3"": 5, ""4"": 1}","{""0"": 227, ""1"": 98, ""2"": 30, ""3"": 9, ""4"": 1}","[0.693, 0.192, 0.099, 0.014, 0.003]","[0.622, 0.268, 0.082, 0.025, 0.003]"
1215,51,15,"{""0"": 231, ""1"": 101, ""2"": 22, ""3"": 8, ""4"": 1, ""5"": 2}","{""0"": 215, ""1"": 104, ""2"": 35, ""3"": 9, ""4"": 2}","[0.633, 0.277, 0.06, 0.022, 0.003, 0.005]","[0.589, 0.285, 0.096, 0.025, 0.005]"
1216,51,16,"{""0"": 193, ""1"": 124, ""2"": 34, ""3"": 11, ""4"": 2, ""6"": 1, ""5"": 0}","{""0"": 202, ""1"": 107, ""2"": 41, ""3"": 11, ""4"": 3, ""5"": 1}","[0.529, 0.34, 0.093, 0.03, 0.005, 0.0, 0.003]","[0.553, 0.293, 0.112, 0.03, 0.008, 0.003]"
1217,51,17,"{""0"": 185, ""1"": 115, ""2"": 44, ""3"": 17, ""4"": 3, ""5"": 1}","{""0"": 198, ""1"": 107, ""2"": 39, ""3"": 18, ""4"": 1, ""5"": 1, ""7"": 1, ""6"": 0}","[0.507, 0.315, 0.121, 0.047, 0.008, 0.003]","[0.542, 0.293, 0.107, 0.049, 0.003, 0.003, 0.0, 0.003]"
1218,51,18,"{""0"": 203, ""1"": 100, ""2"": 43, ""3"": 13, ""4"": 3, ""5"": 2, ""6"": 1}","{""0"": 191, ""1"": 112, ""2"": 41, ""3"": 14, ""4"": 6, ""5"": 1}","[0.556, 0.274, 0.118, 0.036, 0.008, 0.005, 0.003]","[0.523, 0.307, 0.112, 0.038, 0.016, 0.003]"
1219,51,19,"{""0"": 213, ""1"": 105, ""2"": 42, ""3"": 2, ""4"": 3}","{""0"": 187, ""1"": 112, ""2"": 43, ""3"": 18, ""4"": 4, ""5"": 1}","[0.584, 0.288, 0.115, 0.005, 0.008]","[0.512, 0.307, 0.118, 0.049, 0.011, 0.003]"
1220,51,20,"{""0"": 252, ""1"": 87, ""2"": 17, ""3"": 9}","{""0"": 217, ""1"": 103, ""2"": 37, ""3"": 6, ""4"": 2}","[0.69, 0.238, 0.047, 0.025]","[0.595, 0.282, 0.101, 0.016, 0.005]"
1221,51,21,"{""0"": 253, ""1"": 78, ""2"": 29, ""3"": 4, ""4"": 1}","{""0"": 257, ""1"": 88, ""2"": 15, ""3"": 4, ""4"": 1}","[0.693, 0.214, 0.079, 0.011, 0.003]","[0.704, 0.241, 0.041, 0.011, 0.003]"
1222,51,22,"{""0"": 255, ""1"": 88, ""2"": 18, ""3"": 3, ""4"": 1}","{""0"": 274, ""1"": 74, ""2"": 15, ""3"": 1, ""4"": 1}","[0.699, 0.241, 0.049, 0.008, 0.003]","[0.751, 0.203, 0.041, 0.003, 0.003]"
1223,51,23,"{""0"": 320, ""1"": 43, ""2"": 1, ""3"": 1}","{""0"": 322, ""1"": 39, ""2"": 4}","[0.877, 0.118, 0.003, 0.003]","[0.882, 0.107, 0.011]"
1224,52,0,"{""0"": 329, ""1"": 36}","{""0"": 317, ""1"": 42, ""2"": 6}","[0.901, 0.099]","[0.868, 0.115, 0.016]"
1225,52,1,"{""0"": 341, ""1"": 22, ""2"": 1, ""3"": 1}","{""0"": 327, ""1"": 34, ""2"": 3, ""3"": 1}","[0.934, 0.06, 0.003, 0.003]","[0.896, 0.093, 0.008, 0.003]"
1226,52,2,"{""0"": 348, ""1"": 15, ""2"": 1, ""3"": 1}","{""0"": 340, ""1"": 22, ""2"": 2, ""3"": 1}","[0.953, 0.041, 0.003, 0.003]","[0.932, 0.06, 0.005, 0.003]"
1227,52,3,"{""0"": 339, ""1"": 24, ""2"": 2}","{""0"": 350, ""1"": 13, ""2"": 2}","[0.929, 0.066, 0.005]","[0.959, 0.036, 0.005]"
1228,52,4,"{""0"": 327, ""1"": 35, ""2"": 3}","{""0"": 356, ""1"": 8, ""2"": 1}","[0.896, 0.096, 0.008]","[0.975, 0.022, 0.003]"
1229,52,5,"{""0"": 240, ""1"": 94, ""2"": 25, ""3"": 6}","{""0"": 352, ""1"": 12, ""2"": 1}","[0.658, 0.258, 0.068, 0.016]","[0.964, 0.033, 0.003]"
1230,52,6,"{""0"": 181, ""1"": 93, ""2"": 54, ""3"": 25, ""4"": 8, ""5"": 3, ""6"": 1}","{""0"": 345, ""1"": 18, ""2"": 2}","[0.496, 0.255, 0.148, 0.068, 0.022, 0.008, 0.003]","[0.945, 0.049, 0.005]"
1231,52,7,"{""0"": 199, ""1"": 90, ""2"": 42, ""3"": 21, ""4"": 13}","{""0"": 338, ""1"": 25, ""2"": 2}","[0.545, 0.247, 0.115, 0.058, 0.036]","[0.926, 0.068, 0.005]"
1232,52,8,"{""0"": 238, ""1"": 98, ""2"": 22, ""3"": 4, ""4"": 3}","{""0"": 320, ""1"": 43, ""2"": 2}","[0.652, 0.268, 0.06, 0.011, 0.008]","[0.877, 0.118, 0.005]"
1233,52,9,"{""0"": 271, ""1"": 78, ""2"": 11, ""3"": 4, ""6"": 1, ""4"": 0, ""5"": 0}","{""0"": 314, ""1"": 43, ""2"": 7, ""3"": 1}","[0.742, 0.214, 0.03, 0.011, 0.0, 0.0, 0.003]","[0.86, 0.118, 0.019, 0.003]"
1234,52,10,"{""0"": 287, ""1"": 56, ""2"": 17, ""3"": 4, ""4"": 1}","{""0"": 293, ""1"": 61, ""2"": 11}","[0.786, 0.153, 0.047, 0.011, 0.003]","[0.803, 0.167, 0.03]"
1235,52,11,"{""0"": 264, ""1"": 78, ""2"": 20, ""3"": 3}","{""0"": 280, ""1"": 72, ""2"": 11, ""3"": 2}","[0.723, 0.214, 0.055, 0.008]","[0.767, 0.197, 0.03, 0.005]"
1236,52,12,"{""0"": 249, ""1"": 90, ""2"": 17, ""3"": 6, ""4"": 3}","{""0"": 271, ""1"": 85, ""2"": 7, ""3"": 2}","[0.682, 0.247, 0.047, 0.016, 0.008]","[0.742, 0.233, 0.019, 0.005]"
1237,52,13,"{""0"": 249, ""1"": 91, ""2"": 20, ""3"": 5}","{""0"": 246, ""1"": 93, ""2"": 20, ""3"": 5, ""4"": 1}","[0.682, 0.249, 0.055, 0.014]","[0.674, 0.255, 0.055, 0.014, 0.003]"
1238,52,14,"{""0"": 248, ""1"": 92, ""2"": 21, ""3"": 4}","{""0"": 184, ""1"": 129, ""2"": 39, ""3"": 8, ""4"": 4, ""5"": 1}","[0.679, 0.252, 0.058, 0.011]","[0.504, 0.353, 0.107, 0.022, 0.011, 0.003]"
1239,52,15,"{""0"": 227, ""1"": 90, ""2"": 33, ""3"": 11, ""4"": 2, ""5"": 2}","{""0"": 157, ""1"": 124, ""2"": 54, ""3"": 24, ""4"": 4, ""5"": 2}","[0.622, 0.247, 0.09, 0.03, 0.005, 0.005]","[0.43, 0.34, 0.148, 0.066, 0.011, 0.005]"
1240,52,16,"{""0"": 163, ""1"": 127, ""2"": 50, ""3"": 18, ""4"": 5, ""5"": 2}","{""0"": 145, ""1"": 123, ""2"": 72, ""3"": 20, ""4"": 3, ""5"": 2}","[0.447, 0.348, 0.137, 0.049, 0.014, 0.005]","[0.397, 0.337, 0.197, 0.055, 0.008, 0.005]"
1241,52,17,"{""0"": 134, ""1"": 127, ""2"": 60, ""3"": 27, ""4"": 13, ""5"": 4}","{""0"": 150, ""1"": 122, ""2"": 62, ""3"": 25, ""4"": 6}","[0.367, 0.348, 0.164, 0.074, 0.036, 0.011]","[0.411, 0.334, 0.17, 0.068, 0.016]"
1242,52,18,"{""0"": 147, ""1"": 127, ""2"": 57, ""3"": 25, ""4"": 3, ""5"": 4, ""6"": 1, ""7"": 1}","{""0"": 148, ""1"": 126, ""2"": 55, ""3"": 27, ""4"": 8, ""5"": 1}","[0.403, 0.348, 0.156, 0.068, 0.008, 0.011, 0.003, 0.003]","[0.405, 0.345, 0.151, 0.074, 0.022, 0.003]"
1243,52,19,"{""0"": 194, ""1"": 122, ""2"": 38, ""3"": 7, ""4"": 4}","{""0"": 154, ""1"": 109, ""2"": 69, ""3"": 23, ""4"": 8, ""5"": 1, ""6"": 1}","[0.532, 0.334, 0.104, 0.019, 0.011]","[0.422, 0.299, 0.189, 0.063, 0.022, 0.003, 0.003]"
1244,52,20,"{""0"": 226, ""1"": 109, ""2"": 22, ""3"": 6, ""4"": 1, ""5"": 1}","{""0"": 160, ""1"": 113, ""2"": 57, ""3"": 18, ""4"": 13, ""5"": 3, ""6"": 1}","[0.619, 0.299, 0.06, 0.016, 0.003, 0.003]","[0.438, 0.31, 0.156, 0.049, 0.036, 0.008, 0.003]"
1245,52,21,"{""0"": 242, ""1"": 99, ""2"": 16, ""3"": 4, ""4"": 3, ""5"": 1}","{""0"": 177, ""1"": 119, ""2"": 47, ""3"": 13, ""4"": 9}","[0.663, 0.271, 0.044, 0.011, 0.008, 0.003]","[0.485, 0.326, 0.129, 0.036, 0.025]"
1246,52,22,"{""0"": 288, ""1"": 70, ""2"": 6, ""3"": 1}","{""0"": 230, ""1"": 107, ""2"": 21, ""3"": 5, ""4"": 2}","[0.789, 0.192, 0.016, 0.003]","[0.63, 0.293, 0.058, 0.014, 0.005]"
1247,52,23,"{""0"": 348, ""1"": 17}","{""0"": 303, ""1"": 59, ""2"": 3}","[0.953, 0.047]","[0.83, 0.162, 0.008]"
1248,53,0,"{""0"": 357, ""1"": 8}","{""0"": 354, ""1"": 11}","[0.978, 0.022]","[0.97, 0.03]"
1249,53,1,"{""0"": 350, ""1"": 15}","{""0"": 351, ""1"": 14}","[0.959, 0.041]","[0.962, 0.038]"
1250,53,2,"{""0"": 349, ""1"": 16}","{""0"": 353, ""1"": 12}","[0.956, 0.044]","[0.967, 0.033]"
1251,53,3,"{""0"": 348, ""1"": 17}","{""0"": 346, ""1"": 19}","[0.953, 0.047]","[0.948, 0.052]"
1252,53,4,"{""0"": 341, ""1"": 24}","{""0"": 348, ""1"": 16, ""2"": 1}","[0.934, 0.066]","[0.953, 0.044, 0.003]"
1253,53,5,"{""0"": 316, ""1"": 46, ""2"": 3}","{""0"": 343, ""1"": 20, ""2"": 2}","[0.866, 0.126, 0.008]","[0.94, 0.055, 0.005]"
1254,53,6,"{""0"": 288, ""1"": 65, ""2"": 12}","{""0"": 342, ""1"": 22, ""2"": 1}","[0.789, 0.178, 0.033]","[0.937, 0.06, 0.003]"
1255,53,7,"{""0"": 289, ""1"": 63, ""2"": 12, ""4"": 1, ""3"": 0}","{""0"": 351, ""1"": 14}","[0.792, 0.173, 0.033, 0.0, 0.003]","[0.962, 0.038]"
1256,53,8,"{""0"": 314, ""1"": 41, ""2"": 10}","{""0"": 346, ""1"": 19}","[0.86, 0.112, 0.027]","[0.948, 0.052]"
1257,53,9,"{""0"": 331, ""1"": 32, ""2"": 2}","{""0"": 343, ""1"": 20, ""2"": 2}","[0.907, 0.088, 0.005]","[0.94, 0.055, 0.005]"
1258,53,10,"{""0"": 326, ""1"": 38, ""3"": 1, ""2"": 0}","{""0"": 343, ""1"": 20, ""2"": 2}","[0.893, 0.104, 0.0, 0.003]","[0.94, 0.055, 0.005]"
1259,53,11,"{""0"": 318, ""1"": 41, ""2"": 5, ""4"": 1, ""3"": 0}","{""0"": 340, ""1"": 24, ""2"": 1}","[0.871, 0.112, 0.014, 0.0, 0.003]","[0.932, 0.066, 0.003]"
1260,53,12,"{""0"": 311, ""1"": 45, ""2"": 8, ""3"": 1}","{""0"": 328, ""1"": 34, ""2"": 3}","[0.852, 0.123, 0.022, 0.003]","[0.899, 0.093, 0.008]"
1261,53,13,"{""0"": 307, ""1"": 48, ""2"": 9, ""4"": 1, ""3"": 0}","{""0"": 317, ""1"": 42, ""2"": 3, ""3"": 3}","[0.841, 0.132, 0.025, 0.0, 0.003]","[0.868, 0.115, 0.008, 0.008]"
1262,53,14,"{""0"": 309, ""1"": 46, ""2"": 10}","{""0"": 300, ""1"": 56, ""2"": 9}","[0.847, 0.126, 0.027]","[0.822, 0.153, 0.025]"
1263,53,15,"{""0"": 299, ""1"": 61, ""2"": 5}","{""0"": 277, ""1"": 72, ""2"": 15, ""3"": 1}","[0.819, 0.167, 0.014]","[0.759, 0.197, 0.041, 0.003]"
1264,53,16,"{""0"": 291, ""1"": 63, ""2"": 11}","{""0"": 270, ""1"": 82, ""2"": 11, ""3"": 2}","[0.797, 0.173, 0.03]","[0.74, 0.225, 0.03, 0.005]"
1265,53,17,"{""0"": 276, ""1"": 72, ""2"": 15, ""3"": 2}","{""0"": 291, ""1"": 63, ""2"": 9, ""3"": 2}","[0.756, 0.197, 0.041, 0.005]","[0.797, 0.173, 0.025, 0.005]"
1266,53,18,"{""0"": 289, ""1"": 61, ""2"": 12, ""3"": 2, ""4"": 1}","{""0"": 296, ""1"": 60, ""2"": 8, ""3"": 1}","[0.792, 0.167, 0.033, 0.005, 0.003]","[0.811, 0.164, 0.022, 0.003]"
1267,53,19,"{""0"": 308, ""1"": 55, ""2"": 2}","{""0"": 301, ""1"": 54, ""2"": 8, ""3"": 2}","[0.844, 0.151, 0.005]","[0.825, 0.148, 0.022, 0.005]"
1268,53,20,"{""0"": 318, ""1"": 46, ""2"": 1}","{""0"": 307, ""1"": 51, ""2"": 7}","[0.871, 0.126, 0.003]","[0.841, 0.14, 0.019]"
1269,53,21,"{""0"": 324, ""1"": 35, ""2"": 6}","{""0"": 320, ""1"": 39, ""2"": 6}","[0.888, 0.096, 0.016]","[0.877, 0.107, 0.016]"
1270,53,22,"{""0"": 335, ""1"": 26, ""2"": 4}","{""0"": 334, ""1"": 25, ""2"": 6}","[0.918, 0.071, 0.011]","[0.915, 0.068, 0.016]"
1271,53,23,"{""0"": 356, ""1"": 9}","{""0"": 354, ""1"": 9, ""2"": 2}","[0.975, 0.025]","[0.97, 0.025, 0.005]"
1272,54,0,"{""0"": 360, ""1"": 5}","{""0"": 364, ""1"": 1}","[0.986, 0.014]","[0.997, 0.003]"
1273,54,1,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}","[0.997, 0.003]","[0.997, 0.003]"
1274,54,2,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}","[0.997, 0.003]","[0.997, 0.003]"
1275,54,3,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
1276,54,4,"{""0"": 358, ""1"": 7}","{""0"": 365}","[0.981, 0.019]",[1.0]
1277,54,5,"{""0"": 346, ""1"": 19}","{""0"": 364, ""1"": 1}","[0.948, 0.052]","[0.997, 0.003]"
1278,54,6,"{""0"": 279, ""1"": 74, ""2"": 12}","{""0"": 321, ""1"": 44}","[0.764, 0.203, 0.033]","[0.879, 0.121]"
1279,54,7,"{""0"": 220, ""1"": 102, ""2"": 34, ""3"": 8, ""4"": 1}","{""0"": 299, ""1"": 66}","[0.603, 0.279, 0.093, 0.022, 0.003]","[0.819, 0.181]"
1280,54,8,"{""0"": 250, ""1"": 88, ""2"": 22, ""3"": 3, ""4"": 2}","{""0"": 325, ""1"": 38, ""2"": 2}","[0.685, 0.241, 0.06, 0.008, 0.005]","[0.89, 0.104, 0.005]"
1281,54,9,"{""0"": 317, ""1"": 41, ""2"": 7}","{""0"": 333, ""1"": 30, ""2"": 2}","[0.868, 0.112, 0.019]","[0.912, 0.082, 0.005]"
1282,54,10,"{""0"": 329, ""1"": 34, ""2"": 2}","{""0"": 333, ""1"": 32}","[0.901, 0.093, 0.005]","[0.912, 0.088]"
1283,54,11,"{""0"": 325, ""1"": 37, ""2"": 3}","{""0"": 334, ""1"": 30, ""2"": 1}","[0.89, 0.101, 0.008]","[0.915, 0.082, 0.003]"
1284,54,12,"{""0"": 320, ""1"": 41, ""2"": 4}","{""0"": 327, ""1"": 37, ""2"": 1}","[0.877, 0.112, 0.011]","[0.896, 0.101, 0.003]"
1285,54,13,"{""0"": 326, ""1"": 35, ""2"": 4}","{""0"": 310, ""1"": 51, ""2"": 4}","[0.893, 0.096, 0.011]","[0.849, 0.14, 0.011]"
1286,54,14,"{""0"": 320, ""1"": 40, ""2"": 5}","{""0"": 291, ""1"": 64, ""2"": 9, ""3"": 1}","[0.877, 0.11, 0.014]","[0.797, 0.175, 0.025, 0.003]"
1287,54,15,"{""0"": 295, ""1"": 63, ""2"": 7}","{""0"": 234, ""1"": 108, ""2"": 22, ""3"": 1}","[0.808, 0.173, 0.019]","[0.641, 0.296, 0.06, 0.003]"
1288,54,16,"{""0"": 289, ""1"": 68, ""2"": 7, ""3"": 1}","{""0"": 224, ""1"": 104, ""2"": 32, ""3"": 5}","[0.792, 0.186, 0.019, 0.003]","[0.614, 0.285, 0.088, 0.014]"
1289,54,17,"{""0"": 291, ""1"": 66, ""2"": 8}","{""0"": 245, ""1"": 99, ""2"": 19, ""3"": 2}","[0.797, 0.181, 0.022]","[0.671, 0.271, 0.052, 0.005]"
1290,54,18,"{""0"": 301, ""1"": 56, ""2"": 8}","{""0"": 250, ""1"": 107, ""2"": 7, ""3"": 1}","[0.825, 0.153, 0.022]","[0.685, 0.293, 0.019, 0.003]"
1291,54,19,"{""0"": 300, ""1"": 61, ""2"": 4}","{""0"": 275, ""1"": 77, ""2"": 12, ""3"": 1}","[0.822, 0.167, 0.011]","[0.753, 0.211, 0.033, 0.003]"
1292,54,20,"{""0"": 310, ""1"": 48, ""2"": 7}","{""0"": 298, ""1"": 54, ""2"": 12, ""3"": 1}","[0.849, 0.132, 0.019]","[0.816, 0.148, 0.033, 0.003]"
1293,54,21,"{""0"": 328, ""1"": 33, ""2"": 4}","{""0"": 310, ""1"": 50, ""2"": 4, ""3"": 1}","[0.899, 0.09, 0.011]","[0.849, 0.137, 0.011, 0.003]"
1294,54,22,"{""0"": 343, ""1"": 22}","{""0"": 337, ""1"": 26, ""2"": 2}","[0.94, 0.06]","[0.923, 0.071, 0.005]"
1295,54,23,"{""0"": 360, ""1"": 5}","{""0"": 360, ""1"": 5}","[0.986, 0.014]","[0.986, 0.014]"
1296,55,0,"{""0"": 363, ""1"": 1, ""2"": 1}","{""0"": 358, ""1"": 7}","[0.995, 0.003, 0.003]","[0.981, 0.019]"
1297,55,1,"{""0"": 362, ""1"": 3}","{""0"": 361, ""1"": 4}","[0.992, 0.008]","[0.989, 0.011]"
1298,55,2,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}","[0.997, 0.003]","[0.997, 0.003]"
1299,55,3,"{""0"": 364, ""1"": 1}","{""0"": 365}","[0.997, 0.003]",[1.0]
1300,55,4,"{""0"": 359, ""1"": 6}","{""0"": 364, ""1"": 1}","[0.984, 0.016]","[0.997, 0.003]"
1301,55,5,"{""0"": 345, ""1"": 18, ""2"": 2}","{""0"": 362, ""1"": 3}","[0.945, 0.049, 0.005]","[0.992, 0.008]"
1302,55,6,"{""0"": 312, ""1"": 46, ""2"": 7}","{""0"": 359, ""1"": 6}","[0.855, 0.126, 0.019]","[0.984, 0.016]"
1303,55,7,"{""0"": 290, ""1"": 70, ""2"": 5}","{""0"": 356, ""1"": 9}","[0.795, 0.192, 0.014]","[0.975, 0.025]"
1304,55,8,"{""0"": 320, ""1"": 42, ""2"": 3}","{""0"": 353, ""1"": 12}","[0.877, 0.115, 0.008]","[0.967, 0.033]"
